Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1604559665.243695,3326,1604559665,243695020,gps,0,1,22.339691206666668,114.26296316666668,96.199,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559665.444244,3327,1604559665,444243907,gps,0,1,22.339695506666665,114.262968475,96.045,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559665.644392,3328,1604559665,644392013,gps,0,1,22.339699471666663,114.26297380833331,95.804,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559665.842667,3329,1604559665,842667102,gps,0,1,22.33970353833333,114.26298016,95.807,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559666.048918,3330,1604559666,48918008,gps,0,1,22.339707881666666,114.26298604,95.685,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559666.244783,3331,1604559666,244782924,gps,0,1,22.339711865,114.26299243833331,95.61,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559666.443844,3332,1604559666,443844079,gps,0,1,22.339716313333334,114.26299886166667,95.502,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559666.644671,3333,1604559666,644670963,gps,0,1,22.339720603333333,114.263005335,95.461,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559666.844519,3334,1604559666,844518899,gps,0,1,22.3397249,114.26301180333331,95.356,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559667.047094,3335,1604559667,47094106,gps,0,1,22.3397288,114.26301878,95.298,7.617599999999999,0.0,0.0,0.0,7.617599999999999,0.0,0.0,0.0,121.88159999999998,1
1604559667.243816,3336,1604559667,243815898,gps,0,1,22.33973307333333,114.2630254,95.21,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559667.444625,3337,1604559667,444624900,gps,0,1,22.33973725333333,114.26303196833334,95.097,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559667.643658,3338,1604559667,643657922,gps,0,1,22.33974139333333,114.26303835,94.975,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559667.843648,3339,1604559667,843647956,gps,0,1,22.339745185,114.263045265,94.921,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559668.049732,3340,1604559668,49731969,gps,0,1,22.33974909833333,114.263052095,94.799,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559668.244618,3341,1604559668,244617938,gps,0,1,22.33975295666667,114.26305890333332,94.747,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559668.443919,3342,1604559668,443918943,gps,0,1,22.339756841666667,114.263065875,94.662,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559668.643943,3343,1604559668,643943071,gps,0,1,22.33976038833333,114.26307256,94.502,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559668.844622,3344,1604559668,844621896,gps,0,1,22.339764098333333,114.26307912833332,94.392,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559669.049213,3345,1604559669,49212932,gps,0,1,22.33976784,114.26308624,94.321,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559669.24643,3346,1604559669,246429920,gps,0,1,22.339771226666667,114.26309310833334,94.244,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559669.443104,3347,1604559669,443104028,gps,0,1,22.33977447333333,114.26310011166666,94.153,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559669.643659,3348,1604559669,643659114,gps,0,1,22.339777476666665,114.263106975,94.015,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559669.844038,3349,1604559669,844038009,gps,0,1,22.339780583333333,114.26311430166666,93.953,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559670.048662,3350,1604559670,48661947,gps,0,1,22.339783926666662,114.26312164,93.93,6.5536,0.0,0.0,0.0,6.5536,0.0,0.0,0.0,104.8576,1
1604559670.244175,3351,1604559670,244174957,gps,0,1,22.339786773333334,114.263129325,93.883,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559670.444913,3352,1604559670,444912910,gps,0,1,22.339789615,114.26313676333334,93.769,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559670.643446,3353,1604559670,643445968,gps,0,1,22.33979248,114.26314492,93.698,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559670.84371,3354,1604559670,843709945,gps,0,1,22.339795185,114.26315263333332,93.6,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559671.051921,3355,1604559671,51920890,gps,0,1,22.33979779333333,114.26316083166668,93.533,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559671.24392,3356,1604559671,243920087,gps,0,1,22.33980041333333,114.26316886833334,93.449,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559671.443802,3357,1604559671,443802118,gps,0,1,22.33980279833333,114.26317712333334,93.38,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559671.644191,3358,1604559671,644191026,gps,0,1,22.33980506833333,114.26318549833331,93.311,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559671.844169,3359,1604559671,844168901,gps,0,1,22.339807073333333,114.26319376333332,93.233,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559672.050036,3360,1604559672,50035953,gps,0,1,22.33980931,114.26320239833332,93.222,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559672.244626,3361,1604559672,244626045,gps,0,1,22.339811131666668,114.26321070333331,93.182,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559672.443104,3362,1604559672,443104028,gps,0,1,22.33981276833333,114.263219085,93.071,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559672.643589,3363,1604559672,643589019,gps,0,1,22.339814635,114.26322762666666,92.991,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559672.844094,3364,1604559672,844094038,gps,0,1,22.339816281666668,114.26323611666666,92.909,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559673.04886,3365,1604559673,48860073,gps,0,1,22.33981765333333,114.26324473333334,92.884,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559673.244791,3366,1604559673,244791030,gps,0,1,22.33981964833333,114.26325316833334,92.851,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559673.444519,3367,1604559673,444519042,gps,0,1,22.339821301666667,114.26326105666666,92.817,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559673.644145,3368,1604559673,644145011,gps,0,1,22.339822911666666,114.263269355,92.777,7.839999999999999,0.0,0.0,0.0,7.839999999999999,0.0,0.0,0.0,125.43999999999998,1
1604559673.843034,3369,1604559673,843034029,gps,0,1,22.339824556666667,114.26327733166669,92.653,10.497600000000002,0.0,0.0,0.0,10.497600000000002,0.0,0.0,0.0,167.96160000000003,1
1604559674.049263,3370,1604559674,49263000,gps,0,1,22.339826331666668,114.26328563666668,92.621,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559674.243919,3371,1604559674,243918895,gps,0,1,22.339827791666668,114.26329397833334,92.533,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559674.444283,3372,1604559674,444283008,gps,0,1,22.339829146666663,114.26330220333334,92.48,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559674.643843,3373,1604559674,643842935,gps,0,1,22.339830358333334,114.26331060666666,92.444,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559674.842982,3374,1604559674,842982053,gps,0,1,22.339832101666666,114.26331833166668,92.378,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559675.047507,3375,1604559675,47507047,gps,0,1,22.33983381333333,114.263326505,92.413,10.497600000000002,0.0,0.0,0.0,10.497600000000002,0.0,0.0,0.0,167.96160000000003,1
1604559675.243707,3376,1604559675,243706941,gps,0,1,22.339834961666668,114.26333455833333,92.289,10.497600000000002,0.0,0.0,0.0,10.497600000000002,0.0,0.0,0.0,167.96160000000003,1
1604559675.443157,3377,1604559675,443156957,gps,0,1,22.339835931666663,114.26334311666666,92.166,10.497600000000002,0.0,0.0,0.0,10.497600000000002,0.0,0.0,0.0,167.96160000000003,1
1604559675.64335,3378,1604559675,643349885,gps,0,1,22.33983734,114.263351805,92.101,10.497600000000002,0.0,0.0,0.0,10.497600000000002,0.0,0.0,0.0,167.96160000000003,1
1604559675.84331,3379,1604559675,843310117,gps,0,1,22.339838515,114.26336030166668,91.987,10.497600000000002,0.0,0.0,0.0,10.497600000000002,0.0,0.0,0.0,167.96160000000003,1
1604559676.047178,3380,1604559676,47178030,gps,0,1,22.339839645,114.263369075,91.89,9.2416,0.0,0.0,0.0,9.2416,0.0,0.0,0.0,147.8656,1
1604559676.24325,3381,1604559676,243249893,gps,0,1,22.339840251666665,114.26337794333334,91.806,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559676.442739,3382,1604559676,442739009,gps,0,1,22.339840545,114.26338747666668,91.742,11.8336,0.0,0.0,0.0,11.8336,0.0,0.0,0.0,189.3376,1
1604559676.642982,3383,1604559676,642982006,gps,0,1,22.339840401666667,114.26339625666668,91.547,9.2416,0.0,0.0,0.0,9.2416,0.0,0.0,0.0,147.8656,1
1604559676.843797,3384,1604559676,843796968,gps,0,1,22.339840695,114.26340590166669,91.404,9.2416,0.0,0.0,0.0,9.2416,0.0,0.0,0.0,147.8656,1
1604559677.04919,3385,1604559677,49190044,gps,0,1,22.339841303333333,114.26341561666666,91.27,9.2416,0.0,0.0,0.0,9.2416,0.0,0.0,0.0,147.8656,1
1604559677.24385,3386,1604559677,243849992,gps,0,1,22.339841818333333,114.26342531666668,91.291,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559677.443936,3387,1604559677,443936109,gps,0,1,22.339841693333334,114.26343477666668,91.234,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559677.643421,3388,1604559677,643420934,gps,0,1,22.339841925,114.26344456833333,91.295,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559677.841841,3389,1604559677,841840982,gps,0,1,22.339841851666662,114.26345412,91.308,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559678.04881,3390,1604559678,48810005,gps,0,1,22.339841746666668,114.26346372833332,91.266,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559678.24487,3391,1604559678,244869947,gps,0,1,22.339841665,114.26347305333331,91.26,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559678.444224,3392,1604559678,444224119,gps,0,1,22.339841911666667,114.26348250666666,91.248,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559678.64379,3393,1604559678,643790006,gps,0,1,22.33984091,114.26349136666668,91.295,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559678.843952,3394,1604559678,843951940,gps,0,1,22.339840986666665,114.263500215,91.301,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559679.048121,3395,1604559679,48120975,gps,0,1,22.339840953333333,114.26351000333334,91.264,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559679.244298,3396,1604559679,244297981,gps,0,1,22.339841683333333,114.263518395,91.292,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559679.445171,3397,1604559679,445171117,gps,0,1,22.33984170833333,114.26352734166667,91.15,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559679.643518,3398,1604559679,643517971,gps,0,1,22.339841945,114.263536925,91.032,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559679.843501,3399,1604559679,843501091,gps,0,1,22.33984132166667,114.26354528833332,90.936,8.2944,0.0,0.0,0.0,8.2944,0.0,0.0,0.0,132.7104,1
1604559680.050152,3400,1604559680,50152063,gps,0,1,22.339840676666668,114.26355424833334,90.838,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559680.244239,3401,1604559680,244239091,gps,0,1,22.339840613333333,114.26356346333333,90.74,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559680.443838,3402,1604559680,443837881,gps,0,1,22.3398401,114.26357308166666,90.724,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559680.643879,3403,1604559680,643878936,gps,0,1,22.33984017333333,114.26358211,90.608,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559680.843886,3404,1604559680,843885898,gps,0,1,22.33983978833333,114.26359095,90.449,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559681.04881,3405,1604559681,48810005,gps,0,1,22.339839925,114.263600255,90.453,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559681.245614,3406,1604559681,245614051,gps,0,1,22.339839281666663,114.263610085,90.428,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559681.443564,3407,1604559681,443563938,gps,0,1,22.339838826666668,114.26361937,90.375,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559681.644533,3408,1604559681,644532918,gps,0,1,22.33983904666667,114.26362851666669,90.273,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559681.845652,3409,1604559681,845652103,gps,0,1,22.339839668333333,114.26363772,90.397,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559682.050533,3410,1604559682,50533056,gps,0,1,22.339839905,114.26364775166668,90.555,6.5536,0.0,0.0,0.0,6.5536,0.0,0.0,0.0,104.8576,1
1604559682.246013,3411,1604559682,246012926,gps,0,1,22.3398398,114.263656485,90.455,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559682.44631,3412,1604559682,446310043,gps,0,1,22.33983977833333,114.26366576666666,90.405,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559682.645285,3413,1604559682,645284891,gps,0,1,22.339839765,114.26367466,90.319,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559682.843954,3414,1604559682,843954086,gps,0,1,22.339839565,114.26368403333332,90.241,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559683.051715,3415,1604559683,51714897,gps,0,1,22.339839646666668,114.26369337333334,90.127,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559683.244128,3416,1604559683,244127988,gps,0,1,22.339839968333333,114.26370263,90.112,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559683.444399,3417,1604559683,444399118,gps,0,1,22.33984012333333,114.263711455,90.073,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559683.64503,3418,1604559683,645030021,gps,0,1,22.33983994,114.26372033333334,90.006,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559683.844117,3419,1604559683,844116926,gps,0,1,22.33984008833333,114.26372926,89.972,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559684.050404,3420,1604559684,50404071,gps,0,1,22.339839871666666,114.26373737333331,90.0,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559684.246301,3421,1604559684,246300935,gps,0,1,22.33984025,114.263745585,89.916,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559684.447081,3422,1604559684,447081089,gps,0,1,22.339840046666662,114.26375346333332,89.865,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559684.645902,3423,1604559684,645901918,gps,0,1,22.33983974,114.26376190333332,89.749,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559684.845665,3424,1604559684,845664978,gps,0,1,22.339839588333334,114.263770005,89.73899999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559685.048212,3425,1604559685,48212051,gps,0,1,22.33983895333333,114.263777845,89.64399999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559685.245041,3426,1604559685,245040893,gps,0,1,22.33983831333333,114.26378544333332,89.595,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559685.4459,3427,1604559685,445899963,gps,0,1,22.33983770833333,114.26379309,89.487,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559685.644357,3428,1604559685,644356966,gps,0,1,22.33983689,114.26380045666669,89.267,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559685.845935,3429,1604559685,845935106,gps,0,1,22.339835853333334,114.263807985,89.332,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559686.052259,3430,1604559686,52258968,gps,0,1,22.33983466333333,114.26381553,89.276,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559686.246605,3431,1604559686,246604919,gps,0,1,22.339833285,114.26382275666668,89.246,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559686.444853,3432,1604559686,444853067,gps,0,1,22.33983265,114.26383094833334,89.161,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559686.646965,3433,1604559686,646965026,gps,0,1,22.33983016,114.263838475,89.039,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559686.844534,3434,1604559686,844533920,gps,0,1,22.339828195,114.263846045,89.05799999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559687.052242,3435,1604559687,52242040,gps,0,1,22.339827088333333,114.26385442833332,89.03099999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559687.246999,3436,1604559687,246999025,gps,0,1,22.339825118333334,114.263861935,89.048,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559687.445139,3437,1604559687,445138931,gps,0,1,22.33982238333333,114.26386946833334,89.023,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559687.645331,3438,1604559687,645330905,gps,0,1,22.339819926666667,114.26387726166666,88.908,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559687.845293,3439,1604559687,845293045,gps,0,1,22.339817246666662,114.263885305,88.86399999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559688.050521,3440,1604559688,50520896,gps,0,1,22.339814011666668,114.26389279833332,88.764,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559688.247755,3441,1604559688,247755050,gps,0,1,22.339810901666667,114.26390044166666,88.69099999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559688.445933,3442,1604559688,445933103,gps,0,1,22.33980748333333,114.26390822333332,88.639,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559688.644473,3443,1604559688,644473075,gps,0,1,22.33980392833333,114.26391604,88.576,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559688.846007,3444,1604559688,846007108,gps,0,1,22.339800241666666,114.26392344,88.508,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559689.051177,3445,1604559689,51177024,gps,0,1,22.339796255,114.26393117333332,88.405,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559689.246232,3446,1604559689,246232032,gps,0,1,22.33979220166667,114.26393863333334,88.32499999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559689.445171,3447,1604559689,445171117,gps,0,1,22.33978777,114.26394631666666,88.24799999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559689.647959,3448,1604559689,647958993,gps,0,1,22.339783085,114.26395363833332,88.12299999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559689.846725,3449,1604559689,846724987,gps,0,1,22.33977853,114.26396081666668,88.038,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559690.052202,3450,1604559690,52201986,gps,0,1,22.33977359,114.26396814666668,87.979,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559690.248658,3451,1604559690,248657941,gps,0,1,22.33976850833333,114.2639755,87.978,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559690.446029,3452,1604559690,446028947,gps,0,1,22.339763255,114.26398261833332,87.94999999999999,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559690.647582,3453,1604559690,647582054,gps,0,1,22.339757756666668,114.26398921833334,87.856,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559690.847513,3454,1604559690,847512960,gps,0,1,22.339751951666667,114.26399590833331,87.797,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559691.052789,3455,1604559691,52788972,gps,0,1,22.339746136666665,114.26400261333332,87.802,6.5536,0.0,0.0,0.0,6.5536,0.0,0.0,0.0,104.8576,1
1604559691.248272,3456,1604559691,248271942,gps,0,1,22.339739846666667,114.26400885166667,87.73,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559691.447349,3457,1604559691,447349071,gps,0,1,22.3397336,114.264015205,87.676,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559691.649179,3458,1604559691,649178981,gps,0,1,22.339727091666667,114.26402126666666,87.582,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559691.846802,3459,1604559691,846801996,gps,0,1,22.339720306666667,114.26402695833332,87.499,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559692.053082,3460,1604559692,53081989,gps,0,1,22.33971350833333,114.26403263166668,87.44,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559692.248017,3461,1604559692,248017072,gps,0,1,22.339706591666666,114.26403811333331,87.387,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559692.449132,3462,1604559692,449131965,gps,0,1,22.33969957333333,114.26404310666666,87.221,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559692.649667,3463,1604559692,649667024,gps,0,1,22.33969242333333,114.26404848833332,87.194,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559692.847316,3464,1604559692,847316026,gps,0,1,22.33968555333333,114.264053675,87.129,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559693.052607,3465,1604559693,52607059,gps,0,1,22.3396782,114.26405856,87.104,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559693.249006,3466,1604559693,249006032,gps,0,1,22.339670946666665,114.26406333666668,87.046,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559693.447305,3467,1604559693,447304964,gps,0,1,22.33966373166667,114.26406825166669,86.996,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559693.648378,3468,1604559693,648377895,gps,0,1,22.33965656,114.264072725,86.95,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559693.846866,3469,1604559693,846865892,gps,0,1,22.339649373333334,114.26407696,86.932,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559694.050289,3470,1604559694,50288915,gps,0,1,22.339642156666667,114.26408135666668,86.904,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559694.247496,3471,1604559694,247495889,gps,0,1,22.339634831666668,114.26408575666666,86.859,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
1604559694.450113,3472,1604559694,450113058,gps,0,1,22.33962736833333,114.26408998166669,86.804,7.182400000000001,0.0,0.0,0.0,7.182400000000001,0.0,0.0,0.0,114.91840000000002,1
